COD_TRANSACAO,NUM_CONTA,DATA_TRANSACAO,NOME_TRANSACAO,VALOR_TRANSACAO
6099,820,2017-05-26 12:39:57.274,Compra Débito,-67.450000000000000
6100,633,2019-09-30 08:29:08.094,Saque,-59.010020913871614
6101,60,2018-07-12 13:15:31.483,Compra Crédito,-15.820000000000000
6102,468,2019-08-16 08:07:18.015,Compra Crédito,-10.570000000000000
6103,318,2020-07-19 17:13:01.317,Compra Crédito,-20.650000000000000
6104,977,2021-02-26 04:57:25.218,Pix - Realizado,-349.000000000000000
6105,520,2015-07-23 00:04:05.013,Compra Crédito,-12.650000000000000
6106,211,2022-12-30 18:23:22.998,Compra Débito,-15.600000000000000
6107,530,2015-03-20 16:42:12.068,Compra Débito,-26.720000000000000
6108,951,2019-06-27 23:38:24.053,Compra Crédito,-83.380000000000000
6109,769,2018-11-18 16:11:51.207,Compra Débito,-8.960000000000000
6110,420,2015-09-19 11:19:24.994,Compra Débito,-40.690000000000000
6111,520,2015-07-25 21:50:32.734,Compra Débito,-44.610000000000000
6112,468,2019-09-28 16:44:27.350,Depósito em espécie,34.170000000000000
6113,569,2021-06-23 05:40:48.651,Pix - Recebido,655.800000000000000
6114,560,2018-04-03 08:52:48.134,Compra Crédito,-7.100000000000000
6115,920,2022-12-13 04:12:59.301,Compra Crédito,-146.870000000000000
6116,944,2021-12-09 13:56:31.651,Pix - Realizado,-347.599999999999970
6117,889,2017-08-18 00:01:44.518,Depósito em espécie,31.560000000000000
6118,110,2013-10-29 09:53:28.386,Saque,-106.136942126328450
6119,877,2019-03-12 01:53:37.948,Compra Crédito,-19.910000000000000
6120,372,2019-10-30 18:13:14.328,DOC - Recebido,106155.000000000000000
6121,251,2017-09-19 20:59:56.814,Compra Crédito,-31.980000000000000
6122,270,2017-05-21 12:57:10.220,Compra Débito,-20.790000000000000
6123,675,2020-05-26 20:12:02.195,Compra Crédito,-40.600000000000000
6124,251,2017-09-29 11:19:09.135,Saque,-232.763934305760050
6125,326,2022-12-30 07:33:46.054,Compra Débito,-150.980000000000000
6126,207,2017-12-26 12:40:36.371,Compra Débito,-49.330000000000000
6127,806,2015-01-14 00:09:32.613,Compra Débito,-46.500000000000000
6128,149,2022-04-07 01:05:04.088,Compra Débito,-8.760000000000000
6129,389,2021-08-25 17:02:46.689,Saque,-46.338462005033140
6130,455,2020-02-08 00:51:44.555,Compra Crédito,-25.080000000000000
6131,847,2021-02-10 22:12:23.713,Compra Crédito,-19.450000000000000
6132,40,2021-11-17 19:11:25.297,Pix - Recebido,995.900000000000100
6133,129,2022-07-23 00:35:37.130,Compra Crédito,-56.940000000000000
6134,352,2021-05-03 22:19:51.669,Depósito em espécie,22.830000000000000
6135,133,2020-03-24 13:54:17.832,Compra Crédito,-100.780000000000000
6136,153,2021-03-04 04:22:28.187,Compra Crédito,-102.770000000000000
6137,12,2013-04-22 21:02:01.980,Compra Crédito,-259.340000000000000
6138,685,2016-12-22 10:17:45.764,Compra Crédito,-58.350000000000000
6139,203,2022-06-11 10:23:47.473,Pix - Recebido,301.800000000000000
6140,670,2018-11-29 11:40:55.833,Compra Crédito,-37.660000000000000
6141,359,2014-03-14 03:34:19.405,Depósito em espécie,48.480000000000000
6142,480,2016-05-23 21:05:44.623,Depósito em espécie,26.170000000000000
6143,319,2013-10-08 02:16:28.727,Depósito em espécie,3.100000000000000
6144,863,2023-01-04 11:20:24.367,Pix - Realizado,-343.700000000000000
6145,59,2019-07-29 22:03:58.873,Compra Débito,-52.820000000000000
6146,81,2020-04-04 07:46:44.525,Compra Crédito,-42.240000000000000
6147,551,2017-04-27 23:43:58.064,Compra Débito,-14.900000000000000
6148,67,2022-11-01 13:32:07.859,Pix - Realizado,-457.200000000000000
6149,854,2021-04-22 13:02:16.683,Pix - Recebido,2802.600000000000000
6150,972,2021-11-10 09:17:29.642,Pix - Recebido,549.800000000000000
6151,439,2019-08-21 15:52:47.780,Compra Crédito,-30.770000000000000
6152,250,2017-04-07 09:41:13.613,Compra Crédito,-17.830000000000000
6153,110,2014-03-17 10:39:02.979,Compra Crédito,-81.630000000000000
6154,425,2014-11-06 02:11:23.970,Compra Crédito,-36.010000000000000
6155,227,2017-08-11 22:36:54.678,Compra Crédito,-33.900000000000000
6156,780,2018-03-05 15:23:55.530,Compra Crédito,-8.290000000000000
6157,227,2017-08-12 04:47:45.803,Compra Débito,-52.190000000000000
6158,696,2017-12-04 01:21:38.080,Compra Débito,-66.400000000000000
6159,173,2014-08-04 08:18:26.767,Depósito em espécie,176.530000000000000
6160,141,2022-04-10 20:00:28.555,Pix - Recebido,353.000000000000000
6161,884,2018-12-25 11:25:18.096,Compra Crédito,-16.610000000000000
6162,77,2017-10-15 06:12:17.125,TED - Recebido,31080.000000000000000
6163,165,2020-09-02 23:45:17.790,Compra Crédito,-17.690000000000000
6164,406,2022-12-14 11:13:52.021,Compra Crédito,-91.310000000000000
6165,821,2022-11-22 08:04:42.222,Pix - Realizado,-126.600000000000000
6166,241,2020-11-01 08:40:32.770,Compra Débito,-29.380000000000000
6167,763,2019-01-19 15:03:56.539,Compra Débito,-16.750000000000000
6168,309,2022-10-03 00:31:18.401,Pix - Realizado,-101.700000000000000
6169,638,2020-07-08 11:47:14.758,TED - Recebido,19180.000000000000000
6170,886,2019-11-14 23:05:02.000,Compra Débito,-48.300000000000000
6171,505,2021-11-29 16:38:03.021,Compra Débito,-34.060000000000000
6172,267,2020-06-14 15:05:03.561,Compra Crédito,-31.330000000000000
6173,904,2021-07-23 07:24:22.009,Pix - Realizado,-1062.700000000000000
6174,39,2016-02-03 19:05:26.106,Compra Débito,-44.070000000000000
6175,986,2019-08-16 13:07:20.673,Compra Crédito,-39.390000000000000
6176,817,2018-12-02 08:36:43.232,Compra Crédito,-20.420000000000000
6177,971,2016-03-06 13:04:47.616,Compra Débito,-55.320000000000000
6178,410,2018-08-16 02:09:00.977,Compra Crédito,-182.390000000000000
6179,311,2021-11-21 05:59:50.230,Pix - Recebido,357.400000000000030
6180,705,2022-12-16 06:46:25.448,Pix - Realizado,-156.700000000000000
6181,496,2022-05-22 10:12:05.215,Pix - Recebido,834.200000000000000
6182,252,2022-12-30 07:02:35.797,Pix - Realizado,-171.100000000000000
6183,705,2022-12-16 22:40:09.205,Depósito em espécie,74.710000000000000
6184,849,2020-06-20 13:30:37.589,Compra Débito,-101.370000000000000
6185,204,2019-09-04 13:21:38.448,Compra Débito,-53.130000000000000
6186,586,2016-02-14 00:59:10.389,Estorno de Debito,17.110000000000000
6187,466,2018-03-20 17:07:58.457,Compra Débito,-34.010000000000000
6188,912,2022-11-23 14:29:36.005,Compra Crédito,-29.490000000000000
6189,802,2022-11-30 16:43:46.029,Compra Crédito,-12.930000000000000
6190,847,2021-02-11 02:34:41.169,Compra Débito,-246.080000000000000
6191,485,2013-07-08 02:20:49.233,Compra Crédito,-11.910000000000000
6192,657,2014-10-24 13:09:27.741,Compra Débito,-68.130000000000000
6193,958,2015-06-12 21:37:58.499,Compra Crédito,-13.610000000000000
6194,197,2020-04-28 21:33:49.569,Compra Crédito,-55.240000000000000
6195,607,2021-11-15 03:58:40.918,Compra Crédito,-39.410000000000000
6196,180,2016-12-24 08:28:34.370,Compra Crédito,-28.920000000000000
6197,164,2021-01-19 07:20:44.741,Compra Débito,-16.440000000000000
6198,108,2020-04-05 17:40:10.202,Compra Débito,-8.460000000000000
6199,60,2018-07-12 19:47:06.088,Depósito em espécie,23.330000000000000
6200,333,2015-05-16 12:54:19.721,Compra Crédito,-81.440000000000000
6201,968,2014-09-12 18:14:42.935,Compra Débito,-78.900000000000000
6202,12,2013-05-06 12:23:57.616,Compra Débito,-32.320000000000000
6203,156,2012-05-07 23:47:40.109,Compra Crédito,-16.860000000000000
6204,879,2013-02-09 04:15:04.138,Compra Crédito,-24.880000000000000
6205,334,2022-09-16 10:15:51.740,Pix - Recebido,1649.700000000000000
6206,189,2020-05-19 11:11:58.376,Compra Crédito,-10.900000000000000
6207,554,2017-12-25 23:39:06.509,Compra Débito,-74.360000000000000
6208,306,2017-10-27 06:48:04.159,Depósito em espécie,30.330000000000000
6209,402,2014-02-01 15:03:21.965,Compra Débito,-21.850000000000000
6210,834,2016-07-30 01:59:04.851,Depósito em espécie,28.820000000000000
6211,595,2021-09-29 19:05:09.940,Compra Crédito,-183.680000000000000
6212,154,2018-05-19 16:28:44.598,Compra Crédito,-36.100000000000000
6213,961,2018-10-04 20:50:05.247,Compra Crédito,-5.280000000000000
6214,338,2022-04-24 19:56:44.550,Compra Débito,-20.200000000000000
6215,457,2020-02-21 01:52:42.783,Compra Débito,-35.720000000000000
6216,449,2022-01-05 20:22:01.572,Compra Crédito,-38.520000000000000
6217,983,2021-10-20 06:17:47.827,Compra Crédito,-37.070000000000000
6218,749,2015-06-27 07:26:36.777,Depósito em espécie,70.160000000000000
6219,804,2022-11-30 23:44:17.517,Compra Crédito,-42.170000000000000
6220,209,2016-12-16 12:18:11.783,Compra Crédito,-58.370000000000000
6221,21,2012-08-28 02:15:17.488,Compra Crédito,-7.310000000000000
6222,182,2019-09-12 23:24:41.014,Depósito em espécie,38.570000000000000
6223,584,2022-07-12 18:44:48.058,Depósito em espécie,9.820000000000000
6224,554,2018-01-17 15:10:29.778,Compra Débito,-106.930000000000000
6225,48,2022-12-30 19:47:42.612,Pix - Recebido,137.000000000000000
6226,570,2019-03-30 23:57:50.623,Compra Crédito,-26.350000000000000
6227,42,2021-12-11 12:30:43.895,Compra Débito,-23.610000000000000
6228,455,2020-02-08 03:47:01.253,Compra Débito,-8.500000000000000
6229,424,2012-03-04 01:18:02.847,Compra Crédito,-9.280000000000000
6230,727,2022-07-29 19:07:00.770,Compra Débito,-40.170000000000000
6231,433,2021-08-14 01:12:35.819,Compra Crédito,-7.790000000000000
6232,230,2020-11-24 01:38:03.051,Compra Crédito,-72.510000000000000
6233,13,2020-11-16 13:45:45.452,Pix - Realizado,-888.100000000000000
6234,723,2017-03-26 10:36:21.956,Compra Crédito,-20.220000000000000
6235,589,2020-03-14 11:11:48.924,Compra Crédito,-6.820000000000000
6236,556,2018-09-17 16:18:08.038,Compra Crédito,-23.970000000000000
6237,279,2023-01-04 01:41:16.063,Compra Crédito,-26.600000000000000
6238,361,2016-09-28 08:06:27.857,Depósito em espécie,13.160000000000000
6239,557,2018-10-14 20:56:55.915,Depósito em espécie,36.440000000000000
6240,823,2021-01-31 16:02:57.387,Pix - Realizado,-98.200000000000000
6241,299,2019-11-10 20:58:08.493,Compra Débito,-39.680000000000000
6242,980,2019-06-17 22:00:25.028,Compra Débito,-152.270000000000000
6243,832,2017-01-20 01:26:46.020,Compra Débito,-27.700000000000000
6244,184,2020-11-07 15:14:51.216,Compra Débito,-12.840000000000000
6245,584,2022-07-18 01:53:47.914,Pix - Recebido,774.800000000000100
6246,289,2018-01-02 15:20:21.300,Compra Débito,-34.980000000000000
6247,102,2021-05-18 08:25:39.918,Pix - Realizado,-101.600000000000000
6248,718,2014-08-01 08:39:18.563,Compra Débito,-64.280000000000000
6249,497,2011-03-14 14:52:50.282,Depósito em espécie,65.950000000000000
6250,956,2020-09-10 19:40:33.799,Compra Crédito,-8.590000000000000
6251,947,2021-08-25 19:31:07.955,Compra Crédito,-63.000000000000000
6252,369,2021-10-15 07:09:07.981,Pix - Recebido,350.600000000000000
6253,272,2014-10-16 02:17:56.341,Compra Débito,-26.480000000000000
6254,74,2021-12-19 06:38:06.279,Pix - Realizado,-781.800000000000100
6255,866,2021-12-19 19:06:21.273,Compra Débito,-45.660000000000000
6256,218,2015-08-11 23:04:01.300,Estorno de Debito,39.710000000000000
6257,614,2021-04-16 16:58:14.363,Compra Crédito,-86.350000000000000
6258,357,2019-02-15 17:31:24.270,Compra Crédito,-33.950000000000000
6259,709,2019-04-10 15:16:05.182,Saque,-276.408535598776270
6260,655,2020-11-09 23:58:59.325,Compra Crédito,-15.380000000000000
6261,984,2014-01-02 07:43:55.783,Compra Crédito,-45.610000000000000
6262,197,2020-04-29 00:24:01.958,Compra Débito,-5.350000000000000
6263,472,2018-09-15 17:57:25.716,Compra Crédito,-35.990000000000000
6264,499,2018-08-01 20:39:33.552,Depósito em espécie,4.990000000000000
6265,718,2014-08-08 22:06:18.800,Transferência entre CC - Crédito,656.100000000000000
6266,645,2022-12-29 17:55:04.939,Pix - Realizado,-139.400000000000000
6267,141,2022-04-10 23:18:27.959,Compra Crédito,-60.840000000000000
6268,767,2017-01-09 14:12:35.307,Compra Crédito,-13.770000000000000
6269,975,2013-12-30 21:26:14.576,Compra Débito,-201.360000000000000
6270,291,2019-02-09 00:09:37.469,Compra Crédito,-20.890000000000000
6271,9,2021-05-13 03:50:38.145,Compra Crédito,-59.790000000000000
6272,649,2023-01-05 20:38:35.511,Compra Crédito,-40.140000000000000
6273,562,2021-12-25 07:19:57.900,Pix - Realizado,-389.300000000000000
6274,77,2017-11-07 15:15:40.206,Compra Crédito,-26.550000000000000
6275,537,2017-04-18 06:39:23.276,Depósito em espécie,35.750000000000000
6276,126,2015-12-16 19:51:12.196,Compra Débito,-73.120000000000000
6277,187,2017-03-29 18:44:09.320,Compra Débito,-13.560000000000000
6278,515,2016-07-04 15:20:29.668,Compra Débito,-42.270000000000000
6279,586,2016-02-14 01:21:32.003,Compra Débito,-76.300000000000000
6280,658,2017-03-04 17:06:35.811,Depósito em espécie,81.070000000000000
6281,706,2018-12-16 20:23:59.678,Compra Débito,-21.930000000000000
6282,568,2018-08-16 20:43:17.393,Compra Crédito,-85.860000000000000
6283,506,2022-04-30 23:39:11.629,Compra Débito,-96.890000000000000
6284,481,2022-08-14 08:39:37.344,Compra Débito,-20.210000000000000
6285,681,2021-05-21 02:47:48.209,Pix - Realizado,-256.400000000000000
6286,364,2021-12-31 23:42:21.122,Pix - Realizado,-1151.600000000000000
6287,373,2011-10-20 16:14:15.479,Transferência entre CC - Crédito,1014.400000000000000
6288,710,2016-12-31 21:17:24.476,Compra Débito,-28.830000000000000
6289,914,2015-03-29 15:45:39.690,Depósito em espécie,102.490000000000000
6290,302,2020-06-22 21:25:01.572,Compra Débito,-84.300000000000000
6291,750,2016-05-22 00:35:52.823,Compra Crédito,-54.410000000000000
6292,514,2021-10-21 00:24:02.597,TED - Recebido,28085.000000000000000
6293,10,2016-02-22 09:31:12.412,Compra Crédito,-13.390000000000000
6294,546,2021-01-15 18:46:43.365,Compra Crédito,-10.640000000000000
6295,230,2020-11-27 03:24:40.552,Compra Crédito,-26.980000000000000
6296,192,2018-01-21 10:02:02.963,Depósito em espécie,19.520000000000000
6297,973,2021-12-02 22:33:34.339,Pix - Recebido,466.000000000000000
6298,975,2013-12-31 13:36:49.343,Compra Crédito,-50.530000000000000
6299,720,2015-04-03 08:05:53.772,Compra Crédito,-21.540000000000000
6300,882,2020-02-10 06:15:21.307,Compra Débito,-138.120000000000000
6301,212,2022-07-11 05:31:54.488,Compra Crédito,-88.390000000000000
6302,239,2022-07-17 07:32:16.841,TED - Recebido,21840.000000000000000
6303,337,2018-08-09 12:18:21.980,Compra Débito,-72.900000000000000
6304,887,2018-01-15 07:21:30.851,Compra Crédito,-32.570000000000000
6305,596,2017-12-22 12:48:36.952,Compra Crédito,-57.870000000000000
6306,347,2020-11-18 00:16:13.620,Pix - Recebido,879.500000000000000
6307,855,2016-04-30 00:19:46.522,Depósito em espécie,62.060000000000000
6308,812,2021-12-06 10:30:24.237,Compra Crédito,-19.190000000000000
6309,466,2018-03-20 19:50:35.090,Transferência entre CC - Crédito,1786.100000000000100
6310,924,2017-09-17 20:28:07.269,Compra Crédito,-42.640000000000000
6311,604,2017-09-24 19:25:28.675,TED - Recebido,6530.000000000000000
6312,473,2022-08-30 00:13:41.965,Pix - Recebido,323.600000000000000
6313,515,2016-07-06 15:52:27.487,Compra Crédito,-256.650000000000000
6314,251,2018-05-09 14:56:48.614,Compra Crédito,-47.880000000000000
6315,300,2021-06-13 18:08:01.628,Pix - Recebido,488.700000000000000
6316,940,2017-05-04 15:09:24.498,Compra Crédito,-18.720000000000000
6317,54,2020-11-10 11:59:15.356,Compra Débito,-40.960000000000000
6318,631,2016-06-15 09:36:49.102,Compra Crédito,-56.790000000000000
6319,160,2013-04-11 18:55:01.632,Compra Débito,-10.130000000000000
6320,497,2011-03-29 22:43:11.289,Compra Crédito,-14.600000000000000
6321,110,2014-03-17 11:12:24.568,Saque,-1532.585889163729500
6322,494,2022-11-12 03:08:46.354,Pix - Recebido,597.000000000000000
6323,377,2022-07-10 16:13:49.808,Pix - Recebido,6426.100000000000000
6324,39,2016-02-08 17:04:51.948,Compra Débito,-812.830000000000000
6325,76,2014-08-09 11:44:44.277,Compra Débito,-41.060000000000000
6326,248,2020-04-17 23:27:26.503,Compra Crédito,-28.220000000000000
6327,19,2017-06-07 05:53:54.915,Compra Crédito,-96.730000000000000
6328,996,2022-03-30 13:44:34.793,Compra Débito,-31.910000000000000
6329,14,2021-12-04 11:39:58.096,Depósito em espécie,85.010000000000000
6330,837,2020-08-07 17:44:41.094,Compra Crédito,-133.690000000000000
6331,984,2014-01-02 09:54:20.161,Compra Crédito,-17.910000000000000
6332,455,2020-02-22 01:45:04.920,Depósito em espécie,45.890000000000000
6333,869,2021-04-03 21:29:40.120,Compra Débito,-45.790000000000000
6334,689,2013-07-16 08:12:58.982,Compra Crédito,-38.410000000000000
6335,873,2021-01-09 16:41:55.554,Pix - Realizado,-428.000000000000000
6336,81,2020-09-16 22:25:19.622,Compra Crédito,-58.220000000000000
6337,377,2022-07-12 14:34:14.834,Compra Débito,-71.930000000000000
6338,946,2022-03-03 07:47:51.889,Depósito em espécie,106.050000000000000
6339,811,2020-08-10 12:50:52.620,Compra Crédito,-19.650000000000000
6340,289,2018-01-02 15:58:21.899,Compra Crédito,-17.550000000000000
6341,551,2017-08-30 11:48:43.466,Compra Débito,-84.970000000000000
6342,70,2017-10-03 08:43:52.218,Compra Débito,-140.720000000000000
6343,862,2021-02-06 15:54:27.452,Compra Débito,-43.060000000000000
6344,939,2022-12-27 21:12:49.465,Pix - Realizado,-413.900000000000000
6345,256,2022-02-12 09:12:33.360,Compra Débito,-31.100000000000000
6346,656,2018-05-16 14:52:30.322,Compra Crédito,-72.150000000000000
6347,326,2022-12-30 08:40:16.590,Compra Crédito,-36.180000000000000
6348,459,2015-01-27 02:11:15.461,Compra Crédito,-21.720000000000000
6349,505,2021-12-06 14:51:09.080,Compra Crédito,-56.880000000000000
6350,542,2016-05-01 15:12:47.126,Compra Crédito,-22.970000000000000
6351,957,2015-05-12 02:26:37.763,Depósito em espécie,26.170000000000000
6352,360,2012-05-23 02:38:44.245,Compra Crédito,-44.110000000000000
6353,391,2019-05-09 09:41:40.185,Compra Crédito,-20.420000000000000
6354,674,2015-04-16 06:24:46.826,Saque,-135.117289394357020
6355,255,2019-05-14 22:45:25.040,Compra Crédito,-72.120000000000000
6356,375,2020-02-10 01:51:32.724,Compra Crédito,-8.850000000000000
6357,538,2020-12-03 06:28:39.348,Pagamento de boleto,-153.600000000000000
6358,250,2017-04-12 08:30:36.933,Compra Débito,-31.260000000000000
6359,699,2022-06-03 10:40:26.475,Compra Débito,-60.330000000000000
6360,329,2015-12-03 11:21:45.152,Transferência entre CC - Crédito,708.400000000000100
6361,891,2018-01-22 19:35:11.630,Transferência entre CC - Crédito,215.200000000000000
6362,759,2022-10-07 07:34:05.905,Compra Crédito,-46.510000000000000
6363,136,2022-12-25 22:13:03.149,Depósito em espécie,130.370000000000000
6364,167,2018-10-21 06:05:00.195,Compra Crédito,-40.820000000000000
6365,88,2018-10-03 19:18:49.712,Compra Crédito,-401.090000000000000
6366,606,2017-09-03 15:19:21.480,Compra Débito,-102.080000000000000
6367,984,2014-01-02 16:56:29.913,TED - Recebido,15290.000000000000000
6368,700,2014-10-23 23:01:27.099,Compra Débito,-60.390000000000000
6369,238,2022-01-04 18:58:17.949,Saque,-320.557372595552640
