COD_PROPOSTA,COD_CLIENTE,COD_COLABORADOR,DATA_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
1162,772,27,2014-08-25 22:13:52.290,0.0157,83041.9383046118500,153222.60,70180.66169538816000,1607.278768168469200,107,4,Em análise
1163,873,100,2022-09-24 17:52:35.298,0.0214,167083.9835140290400,202429.95,35345.96648597097400,3911.001845717678400,116,1,Validação documentos
1164,440,39,2018-10-29 00:26:48.938,0.0129,121283.1405213157700,235718.66,114435.51947868423000,4232.884418044656000,36,0,Em análise
1165,240,15,2016-10-30 06:38:49.781,0.0223,31182.9496888149770,53489.07,22306.12031118502300,815.011497992554600,87,3,Validação documentos
1166,546,20,2013-01-16 05:54:53.617,0.0197,60146.4766120551500,85334.33,25187.85338794484800,5676.953104807599000,12,4,Aprovada
1167,65,47,2021-08-31 18:42:03.605,0.0124,66535.4715860097500,127496.74,60961.26841399025000,2354.859378251947400,35,3,Aprovada
1168,669,29,2011-03-01 03:38:40.906,0.0216,90286.5328184852000,135403.03,45116.49718151479500,2112.801074059052600,120,5,Validação documentos
1169,309,66,2015-04-03 10:39:03.884,0.0249,118695.9607469855700,148358.54,29662.57925301443500,3161.724496970831800,111,6,Enviada
1170,698,53,2022-11-26 20:11:20.005,0.0247,169714.8775960364700,205177.80,35462.92240396350000,6630.053875475805000,41,1,Validação documentos
1171,493,54,2014-05-19 16:51:38.237,0.0089,163262.3291535440000,219710.08,56447.75084645598000,5586.110719413354000,34,5,Em análise
1172,443,14,2012-01-08 14:56:44.783,0.0157,166205.6508483080500,244598.54,78392.88915169194000,3161.757820575173000,112,0,Validação documentos
1173,669,20,2019-05-17 18:19:16.476,0.0119,73148.9577611783200,111736.35,38587.39223882169000,1166.127341966475100,116,3,Enviada
1174,264,19,2011-10-04 21:10:16.370,0.0146,53240.4015365335000,68003.35,14762.94846346650400,1487.639527607334700,51,0,Validação documentos
1175,918,38,2015-01-26 10:07:40.131,0.0150,113724.5234688819000,164356.53,50632.00653111809500,2193.463967953311600,101,4,Aprovada
1176,968,94,2017-03-22 09:57:42.193,0.0146,80325.6057220683300,149025.75,68700.14427793167000,2373.946129083279600,47,3,Em análise
1177,604,93,2021-11-01 11:44:54.462,0.0189,57052.5535054043600,93185.64,36133.08649459564000,1732.783242280882400,52,6,Em análise
1178,244,17,2015-01-31 01:43:32.542,0.0125,13435.8170521477820,21919.99,8484.17294785222000,675.776669805339800,23,6,Validação documentos
1179,128,67,2022-09-06 01:20:54.320,0.0085,85601.2486080121700,104597.03,18995.78139198782400,1563.220017441166000,74,3,Validação documentos
1180,446,15,2020-10-11 16:42:49.126,0.0143,52631.7201026949300,75402.81,22771.08989730506800,4465.359997007143000,13,5,Aprovada
1181,654,97,2012-11-24 14:03:38.485,0.0191,96665.2961251718800,158725.79,62060.49387482813000,2515.283646626042400,70,6,Enviada
1182,149,32,2014-05-12 01:17:56.570,0.0221,35290.6903308485400,43188.51,7897.81966915146000,855.513646467894500,111,4,Em análise
1183,330,91,2021-11-03 11:29:13.374,0.0132,92155.1327906067300,150458.21,58303.07720939327000,2338.470953777110000,56,4,Em análise
1184,428,86,2015-10-04 09:23:57.800,0.0214,6018.6783696823980,11135.82,5117.14163031760200,192.963682428200740,52,3,Validação documentos
1185,842,89,2012-08-20 07:42:51.027,0.0197,33555.8854785344800,59071.65,25515.76452146552000,746.696664748808400,111,2,Enviada
1186,484,3,2020-10-28 12:54:32.034,0.0239,53236.3820518423700,99177.72,45941.33794815763400,3518.863215291910400,19,4,Validação documentos
1187,11,12,2019-04-18 17:21:57.903,0.0134,32357.8451539454250,48289.44,15931.59484605457700,892.153404892366700,50,5,Enviada
1188,866,35,2018-02-05 18:59:41.449,0.0152,75723.3383642186500,107681.66,31958.32163578134400,2041.406891906878900,55,6,Aprovada
1189,475,69,2018-07-24 06:31:13.053,0.0182,802.4007505077691,1222.81,420.40924949223086,169.347710452738100,5,0,Em análise
1190,520,82,2018-03-19 17:13:23.682,0.0143,144469.9649335372400,203510.46,59040.49506646276000,3641.633585986568000,59,1,Validação documentos
1191,897,67,2021-07-03 05:37:04.424,0.0240,51941.3542761782300,71189.52,19248.16572382177000,2964.995634600240000,23,5,Validação documentos
1192,832,19,2012-05-10 03:58:14.347,0.0095,141054.6303512398700,175339.86,34285.22964876011000,2083.325379668080600,109,6,Validação documentos
1193,713,98,2011-05-17 10:29:29.920,0.0179,63815.7198932757500,83048.11,19232.39010672424800,2108.016276204631000,44,0,Em análise
1194,253,60,2014-10-22 09:19:24.209,0.0246,122221.7227211291500,207088.36,84866.63727887084000,5156.424375161492000,36,0,Enviada
1195,4,95,2022-10-29 09:43:05.402,0.0080,161984.9728923031400,236961.07,74976.09710769686000,2799.655666602400000,78,5,Validação documentos
1196,289,34,2011-04-04 16:19:23.144,0.0177,6475.4287375877550,9414.59,2939.16126241224540,223.450672246383330,41,3,Aprovada
1197,66,12,2012-04-20 18:52:13.443,0.0179,44655.4796841321100,56135.11,11479.63031586789100,1453.489906968620000,45,0,Validação documentos
1198,354,95,2014-04-16 01:46:41.803,0.0211,44089.8729087802900,83997.67,39907.79709121970500,1336.948269623364200,57,5,Enviada
1199,780,16,2020-05-21 22:41:49.328,0.0088,66352.9182561101000,80230.06,13877.14174388989500,1055.152563337043800,92,1,Aprovada
1200,684,85,2010-03-29 00:06:35.737,0.0223,169344.4637349365500,249843.41,80498.94626506345000,4125.260668438977000,112,4,Enviada
1201,748,42,2019-07-14 14:31:50.988,0.0152,6017.2389322080740,7217.65,1200.41106779192570,301.103488918197230,24,5,Validação documentos
1202,995,9,2015-08-24 18:10:26.314,0.0146,36612.9418068561900,60670.27,24057.32819314380300,763.947223581825600,83,2,Validação documentos
1203,897,52,2012-02-29 01:23:36.812,0.0110,141982.7746471287000,194527.15,52544.37535287128400,3501.094717057251700,54,6,Enviada
1204,877,79,2021-04-29 08:39:10.501,0.0092,56851.6511770596500,97655.36,40803.70882294035000,967.023380175105900,85,1,Aprovada
1205,685,63,2011-08-02 08:11:10.371,0.0174,179696.6873924096300,241240.76,61544.07260759037000,8651.202339465832000,26,2,Enviada
1206,174,50,2022-04-02 21:30:15.027,0.0188,71807.5435297332300,85550.64,13743.09647026676800,1667.845118673533800,89,5,Enviada
1207,59,40,2019-08-22 17:13:09.936,0.0124,164435.6830979505000,200290.14,35854.45690204950400,6597.281987855518000,30,4,Validação documentos
1208,283,65,2020-02-02 12:12:15.209,0.0145,70383.3751570982900,101490.63,31107.25484290172600,2140.379684615945700,45,2,Aprovada
1209,267,32,2017-12-17 13:31:17.250,0.0155,44138.6877908104300,60132.17,15993.48220918957000,2583.579809761791000,20,3,Em análise
1210,956,8,2013-11-02 05:44:10.274,0.0246,51002.1188655989400,90289.58,39287.46113440106000,1447.189078890716000,83,4,Aprovada
1211,378,55,2017-07-13 02:22:39.875,0.0098,63172.4635924224400,90026.04,26853.57640757754800,950.695891427715400,108,0,Enviada
1212,990,84,2014-02-22 15:26:41.542,0.0099,49879.0737475727400,60401.69,10522.61625242726200,3594.684614855461400,15,6,Enviada
1213,421,71,2021-01-12 01:12:00.270,0.0143,2542.0704027075990,4907.50,2365.42959729240100,94.932662719963290,34,6,Enviada
1214,118,27,2022-10-02 01:44:45.836,0.0191,18187.2330683490400,22819.00,4631.76693165095900,432.326927470146640,86,4,Em análise
1215,992,91,2022-03-23 02:54:23.304,0.0245,83475.8584210662800,126916.50,43440.64157893371000,2380.241218740109600,81,0,Em análise
1216,495,40,2021-12-01 12:59:48.288,0.0152,72165.8559659607700,123952.63,51786.77403403923400,1805.525402404579600,62,4,Em análise
1217,427,77,2019-03-22 16:21:00.822,0.0190,23299.3241799339450,28646.72,5347.39582006605450,596.536564056125000,72,2,Em análise
1218,776,92,2013-07-17 18:15:00.105,0.0162,69898.1903088915600,126725.83,56827.63969110844000,1999.181400392062200,52,3,Aprovada
1219,568,93,2018-08-05 00:57:45.677,0.0166,41396.8685163564950,49182.93,7786.06148364350600,858.127061921920100,98,3,Enviada
1220,636,15,2012-08-06 16:30:41.691,0.0160,48883.0588075222260,69802.02,20918.96119247778000,2759.088158268225500,21,2,Enviada
1221,691,45,2014-04-20 17:06:32.624,0.0161,116115.0941066024700,137946.25,21831.15589339753200,24356.632699408972000,5,1,Aprovada
1222,387,69,2014-08-08 10:54:10.700,0.0138,28732.2893105250260,35333.75,6601.46068947497500,553.309929385050500,92,6,Aprovada
1223,126,52,2018-01-07 22:40:54.078,0.0170,58693.8677224286900,97263.74,38569.87227757132000,10372.533745569031000,6,0,Enviada
1224,287,81,2020-11-05 11:58:13.710,0.0172,66747.8660754244300,79714.38,12966.51392457556900,1713.669607606227000,65,5,Validação documentos
1225,676,70,2013-04-14 19:52:40.024,0.0198,130341.7631394973900,208663.96,78322.19686050260000,2852.004095538312000,120,3,Em análise
1226,86,49,2014-10-03 00:30:09.701,0.0149,133362.1705734571000,207446.60,74084.42942654292000,2584.869882594280000,99,6,Em análise
1227,539,92,2018-08-12 14:16:53.157,0.0089,119344.3098956064600,174320.44,54976.13010439354000,3635.316559609378600,39,3,Em análise
1228,935,3,2014-02-26 07:01:51.029,0.0143,90521.0184718833800,162786.44,72265.42152811663000,1960.992772712444300,76,1,Em análise
1229,776,53,2020-06-13 05:10:25.652,0.0094,20796.7716133838900,34485.32,13688.54838661611000,336.414610484343000,93,2,Aprovada
1230,227,59,2011-11-22 15:51:23.762,0.0128,18328.5744519539880,29258.24,10929.66554804601600,1796.912557398461800,11,3,Aprovada
1231,70,57,2017-02-05 12:16:52.587,0.0146,19500.5550764953300,34270.87,14770.31492350467300,624.389147403556200,42,5,Aprovada
1232,241,11,2019-10-19 17:05:40.245,0.0183,13220.1550591318430,17660.86,4440.70494086815800,6792.072552159660000,2,4,Aprovada
1233,907,54,2021-04-25 08:37:31.843,0.0129,95355.1908779455800,182095.78,86740.58912205441000,1678.333005047544700,103,3,Aprovada
1234,852,34,2010-12-21 05:42:15.759,0.0132,138324.3411343555800,197745.42,59421.07886564444000,2894.176390772429400,76,3,Em análise
1235,746,14,2019-02-10 10:57:16.882,0.0227,68472.1784768237000,115026.58,46554.40152317631000,1985.916636195510400,68,6,Validação documentos
1236,333,32,2020-01-29 03:10:41.272,0.0116,158648.8184302958500,237284.25,78635.43156970415000,2925.270693570894800,86,0,Enviada
1237,420,11,2019-06-27 01:33:05.394,0.0152,66642.0515842325500,108885.40,42243.34841576744000,1474.439308377381200,77,1,Enviada
1238,984,81,2017-12-03 08:21:34.015,0.0086,90368.4314770015200,118436.69,28068.25852299847600,1672.047235216707000,73,3,Aprovada
1239,82,73,2018-11-17 20:28:19.817,0.0249,100703.9984586782400,184495.43,83791.43154132176000,2673.516593902787000,113,5,Em análise
1240,314,68,2015-08-14 17:56:10.539,0.0167,112202.1289575931400,169434.60,57232.47104240687000,2395.830664647342000,92,6,Aprovada
1241,332,93,2018-12-31 07:52:19.764,0.0087,130907.5697874500900,234607.31,103699.74021254990000,1953.187033620664600,101,4,Validação documentos
1242,286,20,2015-01-29 14:49:47.390,0.0102,82634.3284316158700,139463.10,56828.77156838413000,3211.288115826177500,30,0,Enviada
1243,947,65,2011-10-09 16:40:17.744,0.0092,120653.8692239153800,232630.19,111976.32077608463000,1796.976456508248000,105,3,Aprovada
1244,954,69,2018-11-03 17:37:39.015,0.0201,156410.8071769148800,199435.64,43024.83282308513000,80571.116853440100000,2,0,Aprovada
1245,370,78,2017-10-22 01:04:40.698,0.0177,92407.2123139278600,155397.77,62990.55768607213400,2033.317306287609200,93,6,Enviada
1246,755,62,2011-09-29 19:00:38.015,0.0121,86833.1606754748800,111650.43,24817.26932452512000,1472.082689107238400,104,5,Validação documentos
1247,542,43,2015-07-04 19:39:11.263,0.0139,81725.1144936933100,137865.82,56140.70550630669000,2677.292020438052500,40,5,Em análise
1248,798,37,2016-02-10 13:10:44.356,0.0236,131393.6093493691600,223925.58,92531.97065063083000,3417.415243958933400,102,0,Validação documentos
1249,526,91,2010-08-13 03:49:27.598,0.0172,151197.7584107290000,231681.79,80484.03158927099000,3330.675765767907000,89,6,Aprovada
1250,509,89,2020-02-28 06:55:17.943,0.0158,125188.9127254336800,185426.99,60238.07727456631000,8454.945986939410000,17,5,Aprovada
1251,771,46,2021-03-25 14:16:10.801,0.0162,168334.2774569506000,222009.62,53675.34254304939500,4647.146322696836000,55,5,Em análise
1252,38,99,2017-01-20 17:49:33.167,0.0157,150733.6290152821500,181498.12,30764.49098471785300,6178.572896182536000,31,4,Validação documentos
1253,524,22,2017-12-24 08:26:46.323,0.0212,77982.4817454150200,120783.24,42800.75825458499500,3932.396803294426300,26,6,Aprovada
1254,234,66,2014-01-26 18:00:13.854,0.0248,118047.8212738521400,159277.40,41229.57872614785400,3774.585438965950000,61,4,Enviada
1255,664,52,2015-10-07 14:27:35.418,0.0081,145834.6914981542500,246683.45,100848.75850184576000,2929.114270043799000,64,0,Aprovada
1256,127,6,2019-01-14 03:56:04.349,0.0224,25982.8271966341000,31340.33,5357.50280336590000,637.782710609519400,110,0,Aprovada
1257,806,62,2021-05-08 00:47:49.710,0.0097,5033.7833324771360,8855.43,3821.64666752286440,115.381139911997040,57,5,Validação documentos
1258,808,28,2017-10-03 05:29:43.073,0.0165,128212.2935446175400,184997.07,56784.77645538247500,7273.798201324043500,21,5,Em análise
1259,526,42,2012-03-03 09:02:57.662,0.0106,52218.8108010775400,89916.54,37697.72919892245400,1195.019243826046000,59,4,Em análise
1260,695,72,2013-09-11 02:35:30.567,0.0091,23380.2390150008070,31818.27,8438.03098499919500,2717.431947216753500,9,6,Aprovada
1261,729,51,2013-09-20 23:05:10.286,0.0138,103913.0821761356500,133696.26,29783.17782386436700,2742.209602783004400,54,4,Aprovada
1262,694,43,2015-04-12 18:48:06.266,0.0222,84659.8572449973900,100827.77,16167.91275500261900,2656.123582119938400,56,4,Aprovada
1263,802,91,2014-01-03 09:32:26.838,0.0100,166806.3371782306000,209196.11,42389.77282176937000,5415.876340713949000,37,6,Aprovada
1264,946,52,2018-10-12 17:16:09.350,0.0163,120971.7719196638000,194740.75,73768.97808033620000,7455.006376205658000,19,0,Validação documentos
1265,112,59,2014-09-23 23:53:07.314,0.0145,96024.0798793485600,118509.22,22485.14012065144200,3180.586471350956300,40,5,Em análise
1266,736,7,2019-10-06 04:07:54.172,0.0243,56237.2199271538400,78328.21,22090.99007284617000,1764.883796913064500,62,6,Validação documentos
1267,276,17,2017-01-29 22:15:45.462,0.0111,29481.2092167622720,44832.28,15351.07078323772700,586.254850643858400,74,3,Em análise
1268,410,72,2020-06-16 12:37:21.594,0.0131,134140.4408242174000,218907.71,84767.26917578258000,3354.992580342088000,57,3,Validação documentos
1269,147,77,2015-06-15 22:20:31.202,0.0210,83430.2209754200600,140154.11,56723.88902457992000,4953.974759200532000,21,4,Validação documentos
1270,508,53,2012-09-02 11:35:11.423,0.0232,84757.4312787192800,154064.60,69307.16872128073000,8172.966340145486000,12,4,Validação documentos
1271,974,38,2020-02-03 00:01:40.958,0.0152,68608.4314058290200,93278.05,24669.61859417098000,1339.092152787469000,100,4,Aprovada
1272,169,21,2011-08-28 10:41:38.427,0.0188,146397.4516267416500,188598.61,42201.15837325834000,3150.894735287597000,111,3,Validação documentos
1273,666,63,2019-01-08 12:46:53.753,0.0198,64479.0826818412100,81748.90,17269.81731815878400,1459.309284451392000,106,4,Enviada
1274,784,35,2019-06-10 17:55:19.547,0.0119,7855.1015196077990,12821.60,4966.49848039220200,655.762035630950500,13,5,Em análise
1275,449,19,2010-10-17 22:11:40.075,0.0129,14916.2735661976840,19127.70,4211.42643380231700,271.838000857461850,96,6,Validação documentos
1276,647,75,2015-06-18 21:58:19.252,0.0190,72245.1119991238700,118020.44,45775.32800087613600,1598.373544056521300,104,6,Aprovada
1277,758,59,2011-11-06 12:31:43.443,0.0225,52729.3987043271800,75878.17,23148.77129567282000,1283.568521582939000,116,4,Em análise
1278,586,14,2010-02-22 20:53:23.028,0.0144,183335.1838402873800,240527.43,57192.24615971262000,6426.451338418277000,37,2,Em análise
1279,697,23,2022-07-07 00:36:17.160,0.0219,41780.8711424960000,55304.45,13523.57885750400000,3497.499684852825300,14,0,Aprovada
1280,546,64,2013-03-24 19:45:54.369,0.0092,5294.5728625318950,7350.61,2056.03713746810440,291.042629004118450,20,1,Em análise
1281,205,66,2013-07-30 07:18:14.555,0.0197,180960.1577935457500,249561.94,68601.78220645424000,6933.884858290744000,37,0,Validação documentos
1282,864,59,2019-12-03 02:04:10.673,0.0203,9558.5360218896710,12440.35,2881.81397811032960,670.487474951991300,17,0,Enviada
1283,148,48,2020-09-03 08:56:25.825,0.0227,100915.8464641651400,132027.55,31111.70353583486000,2984.618242429270000,65,3,Validação documentos
1284,601,43,2012-11-25 21:48:43.226,0.0126,122698.8809744801100,190142.35,67443.46902551990000,6978.746105869266000,20,2,Aprovada
1285,709,49,2012-12-18 16:13:52.552,0.0158,37422.9351821783600,54130.83,16707.89481782164500,1118.160434827596900,48,1,Enviada
1286,692,27,2022-06-04 13:08:07.133,0.0139,142006.6356949500600,188941.47,46934.83430504994000,4135.295106990773000,47,6,Aprovada
1287,855,88,2013-07-05 16:20:54.231,0.0159,140630.3481336156300,202658.49,62028.14186638437000,3618.303938212830000,61,0,Aprovada
1288,224,40,2019-08-30 15:26:49.511,0.0241,2776.5867805425240,3277.16,500.57321945747570,104.417488300467680,43,2,Em análise
1289,235,9,2013-10-10 13:02:35.246,0.0139,83090.5194739824800,109802.89,26712.37052601751200,5521.613666152358000,17,1,Aprovada
1290,786,22,2017-12-11 15:09:12.522,0.0176,122025.6779861545400,188069.48,66043.80201384547000,3193.013263696943000,64,0,Enviada
1291,521,85,2022-08-16 06:14:22.595,0.0167,18421.9422359170130,27400.12,8978.17776408298600,424.201800776223500,78,6,Validação documentos
1292,680,1,2014-09-03 17:23:10.313,0.0217,122997.2940158470700,149168.68,26171.38598415292000,2888.780368466147600,120,3,Enviada
1293,308,25,2022-01-27 15:51:01.624,0.0118,107062.3481511330800,178901.54,71839.19184886693000,2367.988093400253500,65,1,Enviada
1294,818,89,2019-01-09 18:14:04.228,0.0142,104889.0049997294300,135432.55,30543.54500027056000,3910.810813914681000,34,0,Aprovada
1295,201,93,2015-09-17 12:09:09.143,0.0101,130358.9526168395000,227463.32,97104.36738316051000,2227.252024958319500,89,6,Aprovada
1296,225,62,2015-01-15 11:32:12.758,0.0119,92602.1355886302800,126399.07,33796.93441136974000,1922.047122488010700,72,5,Em análise
1297,1,62,2017-06-22 13:31:08.873,0.0233,174233.6735799125200,240679.71,66446.03642008748000,4409.651938606795000,110,0,Enviada
1298,590,23,2016-05-04 12:06:25.432,0.0088,83921.5163791251700,135906.63,51985.11362087483600,1242.404998144659900,103,3,Aprovada
1299,395,62,2022-01-09 11:05:39.041,0.0211,72456.6251802689000,115116.77,42660.14481973110400,2657.991702215562300,41,3,Validação documentos
